"","group","year_mid","parameter","0.1","0.5","0.9"
"1","Australia/New Zealand",1985,"mmr",7.94881687788898,9.71007244416047,11.5348797274264
"2","Australia/New Zealand",1985,"pm",0.00556566595303317,0.00679887591249957,0.00807658401967354
"3","Australia/New Zealand",1985,"maternal_deaths_aggregated_samples",23.6874742961092,28.9360158835982,34.3739415877306
"4","Australia/New Zealand",1985,"maternal_deaths_summation_of_country_estimates",28.5105951521182,28.5105951521182,28.5105951521182
"5","Australia/New Zealand",1985,"mmr_rate",5.74038828566138e-06,5.74038828566138e-06,5.74038828566138e-06
"6","Australia/New Zealand",1985,"pm_mean",0.0068137086284021,0.0068137086284021,0.0068137086284021
"7","Australia/New Zealand",1985,"mmr_mean",9.73125634982527,9.73125634982527,9.73125634982527
"8","Australia/New Zealand",1985,"births",298000,298000,298000
"9","Australia/New Zealand",1985,"hiv_related_indirect_mmr",7.56929830755898e-08,7.56929830755898e-08,7.56929830755898e-08
"10","Australia/New Zealand",1985,"hiv_related_indirect_maternal_deaths",0.0225565089565258,0.0225565089565258,0.0225565089565258
"11","Australia/New Zealand",1985,"hiv_related_indirect_percentage",0.0791162332325073,0.0791162332325073,0.0791162332325073
"12","Australia/New Zealand",1985,"lifetime_risk",0.00016497899695197,0.000201480286330347,0.00023933005247058
"13","Australia/New Zealand",1985,"lifetime_risk_1_in",6061,4963,4178
"14","Australia/New Zealand",1986,"mmr",7.93038419113959,9.44786480182255,10.9901332869206
"15","Australia/New Zealand",1986,"pm",0.00570725436561468,0.00679933863685746,0.00790926198134816
"16","Australia/New Zealand",1986,"maternal_deaths_aggregated_samples",23.4739372057732,27.9656798133947,32.530794529285
"17","Australia/New Zealand",1986,"maternal_deaths_summation_of_country_estimates",27.6445260220865,27.6445260220865,27.6445260220865
"18","Australia/New Zealand",1986,"mmr_rate",5.60362013961213e-06,5.60362013961213e-06,5.60362013961213e-06
"19","Australia/New Zealand",1986,"pm_mean",0.00680528499460677,0.00680528499460677,0.00680528499460677
"20","Australia/New Zealand",1986,"mmr_mean",9.45612742662758,9.45612742662758,9.45612742662758
"21","Australia/New Zealand",1986,"births",296000,296000,296000
"22","Australia/New Zealand",1986,"hiv_related_indirect_mmr",1.33069762959933e-07,1.33069762959933e-07,1.33069762959933e-07
"23","Australia/New Zealand",1986,"hiv_related_indirect_maternal_deaths",0.0393886498361401,0.0393886498361401,0.0393886498361401
"24","Australia/New Zealand",1986,"hiv_related_indirect_percentage",0.142482637628407,0.142482637628407,0.142482637628407
"25","Australia/New Zealand",1986,"lifetime_risk",0.000164658810481685,0.000196120348288237,0.000228196281272414
"26","Australia/New Zealand",1986,"lifetime_risk_1_in",6073,5099,4382
"27","Australia/New Zealand",1987,"mmr",8.52543601206012,9.88229439471946,11.2178418806099
"28","Australia/New Zealand",1987,"pm",0.00592762466540811,0.00687103063375268,0.00779961941302323
"29","Australia/New Zealand",1987,"maternal_deaths_aggregated_samples",25.4057993159392,29.449237296264,33.4291688042176
"30","Australia/New Zealand",1987,"maternal_deaths_summation_of_country_estimates",29.2637483123481,29.2637483123481,29.2637483123481
"31","Australia/New Zealand",1987,"mmr_rate",5.89202986154659e-06,5.89202986154659e-06,5.89202986154659e-06
"32","Australia/New Zealand",1987,"pm_mean",0.00686609157072801,0.00686609157072801,0.00686609157072801
"33","Australia/New Zealand",1987,"mmr_mean",9.87519076246316,9.87519076246316,9.87519076246316
"34","Australia/New Zealand",1987,"births",298000,298000,298000
"35","Australia/New Zealand",1987,"hiv_related_indirect_mmr",2.07578802763573e-07,2.07578802763573e-07,2.07578802763573e-07
"36","Australia/New Zealand",1987,"hiv_related_indirect_maternal_deaths",0.0618584832235448,0.0618584832235448,0.0618584832235448
"37","Australia/New Zealand",1987,"hiv_related_indirect_percentage",0.211382638216045,0.211382638216045,0.211382638216045
"38","Australia/New Zealand",1987,"lifetime_risk",0.00017688910968208,0.000205046771629424,0.000232864855248064
"39","Australia/New Zealand",1987,"lifetime_risk_1_in",5653,4877,4294
"40","Australia/New Zealand",1988,"mmr",9.05720481362919,10.2303460194203,11.4200473625671
"41","Australia/New Zealand",1988,"pm",0.0063688397737982,0.00719376849358171,0.00803034196068194
"42","Australia/New Zealand",1988,"maternal_deaths_aggregated_samples",27.4433305852964,30.9979484388436,34.6027435085785
"43","Australia/New Zealand",1988,"maternal_deaths_summation_of_country_estimates",30.7820260445266,30.7820260445266,30.7820260445266
"44","Australia/New Zealand",1988,"mmr_rate",6.26682061982606e-06,6.26682061982606e-06,6.26682061982606e-06
"45","Australia/New Zealand",1988,"pm_mean",0.00719765007602062,0.00719765007602062,0.00719765007602062
"46","Australia/New Zealand",1988,"mmr_mean",10.2358660652056,10.2358660652056,10.2358660652056
"47","Australia/New Zealand",1988,"births",303000,303000,303000
"48","Australia/New Zealand",1988,"hiv_related_indirect_mmr",3.29150925833185e-07,3.29150925833185e-07,3.29150925833185e-07
"49","Australia/New Zealand",1988,"hiv_related_indirect_maternal_deaths",0.0997327305274549,0.0997327305274549,0.0997327305274549
"50","Australia/New Zealand",1988,"hiv_related_indirect_percentage",0.323996641362041,0.323996641362041,0.323996641362041
"51","Australia/New Zealand",1988,"lifetime_risk",0.000193229351237039,0.000218253586132859,0.000243685288441429
"52","Australia/New Zealand",1988,"lifetime_risk_1_in",5175,4582,4104
"53","Australia/New Zealand",1989,"mmr",9.21537326991035,10.2145392145243,11.3019563957369
"54","Australia/New Zealand",1989,"pm",0.00654144956702555,0.00725069849751897,0.00802259177203725
"55","Australia/New Zealand",1989,"maternal_deaths_aggregated_samples",28.3833496713239,31.4607807807348,34.8100256988696
"56","Australia/New Zealand",1989,"maternal_deaths_summation_of_country_estimates",31.3515408196186,31.3515408196186,31.3515408196186
"57","Australia/New Zealand",1989,"mmr_rate",6.27628557876064e-06,6.27628557876064e-06,6.27628557876064e-06
"58","Australia/New Zealand",1989,"pm_mean",0.00727157994552726,0.00727157994552726,0.00727157994552726
"59","Australia/New Zealand",1989,"mmr_mean",10.2439562933905,10.2439562933905,10.2439562933905
"60","Australia/New Zealand",1989,"births",308000,308000,308000
"61","Australia/New Zealand",1989,"hiv_related_indirect_mmr",4.3334974759003e-07,4.3334974759003e-07,4.3334974759003e-07
"62","Australia/New Zealand",1989,"hiv_related_indirect_maternal_deaths",0.133471722257729,0.133471722257729,0.133471722257729
"63","Australia/New Zealand",1989,"hiv_related_indirect_percentage",0.425726196443294,0.425726196443294,0.425726196443294
"64","Australia/New Zealand",1989,"lifetime_risk",0.000196691394115048,0.000218013364259211,0.000241242028175197
"65","Australia/New Zealand",1989,"lifetime_risk_1_in",5084,4587,4145
"66","Australia/New Zealand",1990,"mmr",8.91754832080509,9.76751828972371,10.7433388256557
"67","Australia/New Zealand",1990,"pm",0.00677362283714726,0.00741924602697896,0.00816046323482127
"68","Australia/New Zealand",1990,"maternal_deaths_aggregated_samples",28.6253301097843,31.3537337100131,34.4861176303547
"69","Australia/New Zealand",1990,"maternal_deaths_summation_of_country_estimates",31.2989973220865,31.2989973220865,31.2989973220865
"70","Australia/New Zealand",1990,"mmr_rate",6.01078137872718e-06,6.01078137872718e-06,6.01078137872718e-06
"71","Australia/New Zealand",1990,"pm_mean",0.00745111069964916,0.00745111069964916,0.00745111069964916
"72","Australia/New Zealand",1990,"mmr_mean",9.80946847872815,9.80946847872815,9.80946847872815
"73","Australia/New Zealand",1990,"births",321000,321000,321000
"74","Australia/New Zealand",1990,"hiv_related_indirect_mmr",5.5879824139471e-07,5.5879824139471e-07,5.5879824139471e-07
"75","Australia/New Zealand",1990,"hiv_related_indirect_maternal_deaths",0.179374235487702,0.179374235487702,0.179374235487702
"76","Australia/New Zealand",1990,"hiv_related_indirect_percentage",0.573098983465276,0.573098983465276,0.573098983465276
"77","Australia/New Zealand",1990,"lifetime_risk",0.000190393472012344,0.000208539874428979,0.000229385487379399
"78","Australia/New Zealand",1990,"lifetime_risk_1_in",5252,4795,4359
"79","Australia/New Zealand",1991,"mmr",9.00423259995236,9.83513119416,10.774395313742
"80","Australia/New Zealand",1991,"pm",0.0066457316279043,0.00725899089301216,0.00795223123272693
"81","Australia/New Zealand",1991,"maternal_deaths_aggregated_samples",28.543417341849,31.1773658854872,34.1548331445621
"82","Australia/New Zealand",1991,"maternal_deaths_summation_of_country_estimates",31.0816043073119,31.0816043073119,31.0816043073119
"83","Australia/New Zealand",1991,"mmr_rate",5.8829534966521e-06,5.8829534966521e-06,5.8829534966521e-06
"84","Australia/New Zealand",1991,"pm_mean",0.00728565125121446,0.00728565125121446,0.00728565125121446
"85","Australia/New Zealand",1991,"mmr_mean",9.87125303595145,9.87125303595145,9.87125303595145
"86","Australia/New Zealand",1991,"births",317000,317000,317000
"87","Australia/New Zealand",1991,"hiv_related_indirect_mmr",7.08439035399596e-07,7.08439035399596e-07,7.08439035399596e-07
"88","Australia/New Zealand",1991,"hiv_related_indirect_maternal_deaths",0.224575174221672,0.224575174221672,0.224575174221672
"89","Australia/New Zealand",1991,"hiv_related_indirect_percentage",0.722534049405039,0.722534049405039,0.722534049405039
"90","Australia/New Zealand",1991,"lifetime_risk",0.000187165321438395,0.000204442838951966,0.00022393994820369
"91","Australia/New Zealand",1991,"lifetime_risk_1_in",5343,4891,4465
"92","Australia/New Zealand",1992,"mmr",8.77948782390493,9.58674126293853,10.5385395306966
"93","Australia/New Zealand",1992,"pm",0.0067149526824166,0.00733237692794823,0.00806035565055655
"94","Australia/New Zealand",1992,"maternal_deaths_aggregated_samples",28.2699507929739,30.8693068666621,33.9340972888431
"95","Australia/New Zealand",1992,"maternal_deaths_summation_of_country_estimates",30.8312893939827,30.8312893939827,30.8312893939827
"96","Australia/New Zealand",1992,"mmr_rate",5.74496075664274e-06,5.74496075664274e-06,5.74496075664274e-06
"97","Australia/New Zealand",1992,"pm_mean",0.00736922842030713,0.00736922842030713,0.00736922842030713
"98","Australia/New Zealand",1992,"mmr_mean",9.63492287251335,9.63492287251335,9.63492287251335
"99","Australia/New Zealand",1992,"births",322000,322000,322000
"100","Australia/New Zealand",1992,"hiv_related_indirect_mmr",8.56414232203428e-07,8.56414232203428e-07,8.56414232203428e-07
"101","Australia/New Zealand",1992,"hiv_related_indirect_maternal_deaths",0.275765382769504,0.275765382769504,0.275765382769504
"102","Australia/New Zealand",1992,"hiv_related_indirect_percentage",0.894433506317528,0.894433506317528,0.894433506317528
